"Metabolito_Clostridium","Metabolito_Bifidobacterium","Correlacion_Spearman","P_Value","P_Value_Ajustado"
"Clostridium_Putrescine","Bifidobacterium_L-Arabinose",-0.00427492407501187,0.0559017296572602,1
"Clostridium_Putrescine","Bifidobacterium_L-Arginine",0.030498213639392,2.24359384958638e-42,1.78455454796101e-38
"Clostridium_Putrescine","Bifidobacterium_L-Asparagine",0.00757832703730246,0.000701075093190971,1
"Clostridium_Putrescine","Bifidobacterium_L-Aspartate",-0.013301333724721,2.7017611017851e-09,2.14898078035987e-05
"Clostridium_Putrescine","Bifidobacterium_L-Cysteine",0.00131793494983945,0.555596330027419,1
"Clostridium_Putrescine","Bifidobacterium_L-Glutamate",-0.0159965344429089,8.41128059206054e-13,6.69033258292495e-09
"Clostridium_Putrescine","Bifidobacterium_L-Glutamine",0.0138992242124635,5.09392544019673e-10,4.05170829513248e-06
"Clostridium_Putrescine","Bifidobacterium_L-Histidine",-0.00548552555759164,0.0141589727947532,1
"Clostridium_Putrescine","Bifidobacterium_L-Inositol",0.0039319114296338,0.0786794639957709,1
"Clostridium_Putrescine","Bifidobacterium_L-Isoleucine",0.0182251115861906,3.60498534828397e-16,2.86740534602507e-12
"Clostridium_Putrescine","Bifidobacterium_L-Lactate",0.000736259385285454,0.741956761653383,1
"Clostridium_Putrescine","Bifidobacterium_L-Leucine",-0.0115608305979175,2.3371715207515e-07,0.00185898622760574
"Clostridium_Putrescine","Bifidobacterium_L-Lysine",-0.0049440697567836,0.0270320351962771,1
"Clostridium_Putrescine","Bifidobacterium_L-Methionine",-0.000402959921740074,0.856989249545741,1
"Clostridium_Putrescine","Bifidobacterium_L-Phenylalanine",0.00321917373237398,0.149965599269379,1
"Clostridium_Putrescine","Bifidobacterium_L-Proline",-0.0160040474791406,8.20770114062287e-13,6.52840548725143e-09
"Clostridium_Putrescine","Bifidobacterium_L-Serine",-0.00563732738259893,0.0116990687691739,1
"Clostridium_Putrescine","Bifidobacterium_L-Threonine",0.00584485888308212,0.00895135702224707,1
"Clostridium_Putrescine","Bifidobacterium_L-Tryptophan",0.0172371985655434,1.26575085129474e-14,1.00677822711984e-10
"Clostridium_Putrescine","Bifidobacterium_L-Tyrosine",0.0149346085671734,2.40101448299655e-11,1.90976691977545e-07
"Clostridium_Putrescine","Bifidobacterium_L-Valine",0.0036720492508188,0.100551541804401,1
"Clostridium_Putrescine","Bifidobacterium_Methanol",0.00801620326735411,0.000337090768497272,1
"Clostridium_Putrescine","Bifidobacterium_MTTL",0.00450883500893422,0.0437571247170657,1
"Clostridium_Putrescine","Bifidobacterium_NAD",-8.4038983371601e-05,0.970020049890016,1
"Clostridium_Putrescine","Bifidobacterium_NADP",6.45939847846149e-05,0.976954611972359,1
"Clostridium_Putrescine","Bifidobacterium_NH3",-0.00442102574209153,0.048025793687364,1
"Clostridium_Putrescine","Bifidobacterium_Ornithine",0.331893746271583,0,0
"Clostridium_Putrescine","Bifidobacterium_PAN",0.00624651363290266,0.00521352881693287,1
"Clostridium_Putrescine","Bifidobacterium_Phosphate",-6.45633407221141e-05,0.976965541907122,1
"Clostridium_Putrescine","Bifidobacterium_Putrescine",-0.920346195055664,0,0
"Clostridium_Putrescine","Bifidobacterium_Pyruvate",-0.00745750121235944,0.000852621502738986,1
"Clostridium_Putrescine","Bifidobacterium_Riboflavin",-0.0336865047606442,2.58044040070548e-51,2.05248229472114e-47
"Clostridium_Putrescine","Bifidobacterium_Siroheme",-0.0336865047606442,2.58044040070548e-51,2.05248229472114e-47
"Clostridium_Putrescine","Bifidobacterium_Spermidine",-0.0336865047606442,2.58044040070548e-51,2.05248229472114e-47
"Clostridium_Putrescine","Bifidobacterium_Succinate",0.00601439827097286,0.00715102383404894,1
"Clostridium_Putrescine","Bifidobacterium_Sucrose",0.0332898087146577,3.73220039980724e-50,2.96859219800668e-46
"Clostridium_Putrescine","Bifidobacterium_Thiamin",-0.0336865047606442,2.58044040070548e-51,2.05248229472114e-47
"Clostridium_Putrescine","Bifidobacterium_Uracil",0.0084319049024693,0.00016265596011614,1
"Clostridium_Putrescine","Bifidobacterium_XAN",-0.00401759991232344,0.0723798721163844,1
"Clostridium_Putrescine","Bifidobacterium_Xanthosine",0.00406129246005553,0.0693302924245983,1
"Clostridium_Putrescine","Bifidobacterium_Xylose",0.00427492407501187,0.0559017296572666,1
"Clostridium_Pyruvate","Bifidobacterium_3-dehydrocholate",0.374975731733534,0,0
"Clostridium_Pyruvate","Bifidobacterium_Acetaldehyde",0.22801856642808,0,0
"Clostridium_Pyruvate","Bifidobacterium_Acetate",0.0572779516717014,6.00085306645566e-145,4.77307852905883e-141
"Clostridium_Pyruvate","Bifidobacterium_Cholate",-0.374975731733534,0,0
"Clostridium_Pyruvate","Bifidobacterium_Citrate",0.0112311527361588,5.09099860313088e-07,0.0040493802889303
"Clostridium_Pyruvate","Bifidobacterium_CO2",0.00921754746993394,3.75150036658358e-05,0.298394339158058
"Clostridium_Pyruvate","Bifidobacterium_D-Fructose",0.0486050856587806,6.97245773056735e-105,5.54589287889327e-101
"Clostridium_Pyruvate","Bifidobacterium_D-Glucose",0.0149098706651302,2.58914208405179e-11,2.05940361365479e-07
"Clostridium_Pyruvate","Bifidobacterium_D-Glyceraldehyde",-0.0323946438876449,1.38041776029924e-47,1.09798428654201e-43
"Clostridium_Pyruvate","Bifidobacterium_D-Lactate",0.393835595815293,0,0
"Clostridium_Pyruvate","Bifidobacterium_D-Mannitol",0.0242944718436209,1.66731580727901e-27,1.32618299310972e-23
"Clostridium_Pyruvate","Bifidobacterium_D-Mannose",0.0115078221771177,2.65260318429943e-07,0.00210988057279177
"Clostridium_Pyruvate","Bifidobacterium_D-Ribose",-0.00361957816698799,0.105507575245268,1
"Clostridium_Pyruvate","Bifidobacterium_Deoxyguanosine",-0.00354284680006957,0.113101738345573,1
"Clostridium_Pyruvate","Bifidobacterium_Ethanol",-0.233479129225058,0,0
"Clostridium_Pyruvate","Bifidobacterium_Fe+2",0.00866729282521868,0.000106109305060506,0.843993412451265
"Clostridium_Pyruvate","Bifidobacterium_Folate",0.00866729255157068,0.000106109358404058,0.84399383674588
"Clostridium_Pyruvate","Bifidobacterium_Formaldehyde",0.357476270148874,0,0
"Clostridium_Pyruvate","Bifidobacterium_Fumarate",-0.0100959273446869,6.32800845281084e-06,0.0503329792336574
"Clostridium_Pyruvate","Bifidobacterium_GABA",0.00541624527053591,0.0154259597729153,1
"Clostridium_Pyruvate","Bifidobacterium_Glycine",0.0125505248771838,1.98904572265247e-08,0.000158208696779778
"Clostridium_Pyruvate","Bifidobacterium_Guanosine",0.00121381674865385,0.587245368559811,1
"Clostridium_Pyruvate","Bifidobacterium_H+",0.0599526325761033,1.2419929042192e-158,9.87881156015953e-155
"Clostridium_Pyruvate","Bifidobacterium_H2O",0.192204389833858,0,0
"Clostridium_Pyruvate","Bifidobacterium_H2S",-0.00759296153407582,0.000684525051608599,1
"Clostridium_Pyruvate","Bifidobacterium_Heme",0.00866729282521868,0.000106109305060506,0.843993412451265
"Clostridium_Pyruvate","Bifidobacterium_indol",0.00134323747810258,0.548032771878384,1
"Clostridium_Pyruvate","Bifidobacterium_L-Alanine",0.198527332713993,0,0
"Clostridium_Pyruvate","Bifidobacterium_L-Arabinose",0.0170525300408058,2.40969749445505e-14,1.91667338708955e-10
"Clostridium_Pyruvate","Bifidobacterium_L-Arginine",-0.00413701819591643,0.0642952278203501,1
"Clostridium_Pyruvate","Bifidobacterium_L-Asparagine",0.0140027322195516,3.78902285309692e-10,3.01378877735329e-06
"Clostridium_Pyruvate","Bifidobacterium_L-Aspartate",-0.00421518582760988,0.0594183626774314,1
"Clostridium_Pyruvate","Bifidobacterium_L-Cysteine",0.00775541761903839,0.000523647873353275,1
"Clostridium_Pyruvate","Bifidobacterium_L-Glutamate",-0.00445003105996825,0.0465786207145634,1
"Clostridium_Pyruvate","Bifidobacterium_L-Glutamine",0.00304359794694709,0.173471654410154,1
"Clostridium_Pyruvate","Bifidobacterium_L-Histidine",-0.0125838993304046,1.82439515201122e-08,0.000145112390390973
"Clostridium_Pyruvate","Bifidobacterium_L-Inositol",0.0111859970154577,5.65460325498628e-07,0.00449767142901608
"Clostridium_Pyruvate","Bifidobacterium_L-Isoleucine",0.00449415023085435,0.0444478430195608,1
"Clostridium_Pyruvate","Bifidobacterium_L-Lactate",0.394541667644538,0,0
"Clostridium_Pyruvate","Bifidobacterium_L-Leucine",0.00855114632487978,0.000131178803520668,1
"Clostridium_Pyruvate","Bifidobacterium_L-Lysine",0.00495513134381038,0.0266913749612914,1
"Clostridium_Pyruvate","Bifidobacterium_L-Methionine",0.0182056356964506,3.87417150374451e-16,3.08151601407838e-12
"Clostridium_Pyruvate","Bifidobacterium_L-Phenylalanine",0.0344587411719965,1.29974420062715e-53,1.03381653717883e-49
"Clostridium_Pyruvate","Bifidobacterium_L-Proline",-0.00503337384524683,0.0243859551909465,1
"Clostridium_Pyruvate","Bifidobacterium_L-Serine",-0.0113173419936129,4.16189785903391e-07,0.00331037355707557
"Clostridium_Pyruvate","Bifidobacterium_L-Threonine",-0.00199955439468949,0.371202473522302,1
"Clostridium_Pyruvate","Bifidobacterium_L-Tryptophan",0.00507859788811446,0.0231337557686253,1
"Clostridium_Pyruvate","Bifidobacterium_L-Tyrosine",-0.01858089846106,9.54637843446648e-17,7.59318940677464e-13
"Clostridium_Pyruvate","Bifidobacterium_L-Valine",-0.0131352866052404,4.24133155052951e-09,3.37355511529117e-05
"Clostridium_Pyruvate","Bifidobacterium_Methanol",-0.357086493122557,0,0
"Clostridium_Pyruvate","Bifidobacterium_MTTL",-0.022959684048097,9.70336480090131e-25,7.7180563626369e-21
"Clostridium_Pyruvate","Bifidobacterium_NAD",-0.0100450145984046,7.04407553860155e-06,0.0560285768340367
"Clostridium_Pyruvate","Bifidobacterium_NADP",0.0100516146028358,6.94705712062268e-06,0.0552568923374328
"Clostridium_Pyruvate","Bifidobacterium_NH3",-0.198499957939403,0,0
"Clostridium_Pyruvate","Bifidobacterium_Ornithine",0.00363656134967341,0.103882686073842,1
"Clostridium_Pyruvate","Bifidobacterium_PAN",-0.00290819578589021,0.193402491102869,1
"Clostridium_Pyruvate","Bifidobacterium_Phosphate",-0.0100340347481299,7.20835402751708e-06,0.0573352479348708
"Clostridium_Pyruvate","Bifidobacterium_Putrescine",-0.0076520874204203,0.000621288883687865,1
"Clostridium_Pyruvate","Bifidobacterium_Pyruvate",-0.999999996393076,0,0
"Clostridium_Pyruvate","Bifidobacterium_Riboflavin",0.00866729282521868,0.000106109305060506,0.843993412451265
"Clostridium_Pyruvate","Bifidobacterium_Siroheme",0.00866729282521868,0.000106109305060506,0.843993412451265
"Clostridium_Pyruvate","Bifidobacterium_Spermidine",0.00866729282521868,0.000106109305060506,0.843993412451265
"Clostridium_Pyruvate","Bifidobacterium_Succinate",0.00167977540193699,0.452523736456038,1
"Clostridium_Pyruvate","Bifidobacterium_Sucrose",-0.0206521184191698,2.53895137390093e-20,2.0194819228008e-16
"Clostridium_Pyruvate","Bifidobacterium_Thiamin",0.00866729282521868,0.000106109305060506,0.843993412451265
"Clostridium_Pyruvate","Bifidobacterium_Uracil",0.00962237958357206,1.68248673349805e-05,0.133824994782435
"Clostridium_Pyruvate","Bifidobacterium_XAN",-0.0283745050304564,6.55416705803489e-37,5.21318447796095e-33
"Clostridium_Pyruvate","Bifidobacterium_Xanthosine",0.0283421173675191,7.88582809427487e-37,6.27238766618623e-33
"Clostridium_Pyruvate","Bifidobacterium_Xylose",-0.0170525300408058,2.40969749445505e-14,1.91667338708955e-10
"Clostridium_Riboflavin","Bifidobacterium_3-dehydrocholate",-0.00524665894318117,0.0189568358732034,1
"Clostridium_Riboflavin","Bifidobacterium_Acetaldehyde",0.00565701954211842,0.0114094884262783,1
"Clostridium_Riboflavin","Bifidobacterium_Acetate",-0.0252125351623158,1.7024634579996e-29,1.35413943449288e-25
"Clostridium_Riboflavin","Bifidobacterium_Cholate",0.00524665894318117,0.0189568358732034,1
"Clostridium_Riboflavin","Bifidobacterium_Citrate",0.00783866122808497,0.000455600183537131,1
"Clostridium_Riboflavin","Bifidobacterium_CO2",0.00450955059446874,0.0437236990990125,1
"Clostridium_Riboflavin","Bifidobacterium_D-Fructose",-0.0153844929823356,5.96350695241109e-12,4.74337342994778e-08
"Clostridium_Riboflavin","Bifidobacterium_D-Glucose",0.00505828060249546,0.0236892375042192,1
"Clostridium_Riboflavin","Bifidobacterium_D-Glyceraldehyde",-0.00238620433524565,0.285909583353421,1
"Clostridium_Riboflavin","Bifidobacterium_D-Lactate",-0.011271235991625,4.63641682724556e-07,0.00368780594439112
"Clostridium_Riboflavin","Bifidobacterium_D-Mannitol",-0.00097121678672728,0.664042476611458,1
"Clostridium_Riboflavin","Bifidobacterium_D-Mannose",0.032280344278926,2.90341249245204e-47,2.30937429649635e-43
"Clostridium_Riboflavin","Bifidobacterium_D-Ribose",0.00463796289148845,0.0380646161129299,1
"Clostridium_Riboflavin","Bifidobacterium_Deoxyguanosine",0.0133843021246081,2.15232851349425e-09,1.71196209963332e-05
"Clostridium_Riboflavin","Bifidobacterium_Ethanol",-0.00363944933667699,0.103608362597786,1
"Clostridium_Riboflavin","Bifidobacterium_Fe+2",0.0173281163193087,9.19630790060943e-15,7.31474330414474e-11
"Clostridium_Riboflavin","Bifidobacterium_Folate",0.0173281164391182,9.19630401943583e-15,7.31474021705926e-11
"Clostridium_Riboflavin","Bifidobacterium_Formaldehyde",0.0003759959201344,0.866465713688002,1
"Clostridium_Riboflavin","Bifidobacterium_Fumarate",0.00268655488099766,0.229573385020509,1
"Clostridium_Riboflavin","Bifidobacterium_GABA",0.00917411629027485,4.08091453396465e-05,0.324595942031548
"Clostridium_Riboflavin","Bifidobacterium_Glycine",0.0173260918726977,9.26211958450549e-15,7.36708991751566e-11
"Clostridium_Riboflavin","Bifidobacterium_Guanosine",5.75072882474377e-05,0.979482362054843,1
"Clostridium_Riboflavin","Bifidobacterium_H+",-0.0218839633666181,1.26883038355396e-22,1.00922768707882e-18
"Clostridium_Riboflavin","Bifidobacterium_H2O",0.00130250610051106,0.560233279607377,1
"Clostridium_Riboflavin","Bifidobacterium_H2S",-0.00890976246644324,6.75878870631357e-05,0.537594053700181
"Clostridium_Riboflavin","Bifidobacterium_Heme",0.0173281163193087,9.19630790060943e-15,7.31474330414474e-11
"Clostridium_Riboflavin","Bifidobacterium_indol",-0.0197435696886901,1.04303680916476e-18,8.29631478009654e-15
"Clostridium_Riboflavin","Bifidobacterium_L-Alanine",-0.00105299063488432,0.637705781294667,1
"Clostridium_Riboflavin","Bifidobacterium_L-Arabinose",0.00106959209010424,0.632413019062101,1
"Clostridium_Riboflavin","Bifidobacterium_L-Arginine",-0.00492580753387515,0.0276026652974908,1
"Clostridium_Riboflavin","Bifidobacterium_L-Asparagine",0.0124832211561436,2.36610397650994e-08,0.0001881999102916
"Clostridium_Riboflavin","Bifidobacterium_L-Aspartate",-0.00931394525432735,3.1082450845735e-05,0.247229814026976
"Clostridium_Riboflavin","Bifidobacterium_L-Cysteine",0.00889561626732189,6.94114022921391e-05,0.552098293831675
"Clostridium_Riboflavin","Bifidobacterium_L-Glutamate",-0.0264796970654345,2.30930086214191e-32,1.83681790574768e-28
"Clostridium_Riboflavin","Bifidobacterium_L-Glutamine",0.0245341043412824,5.12108037733885e-28,4.07330733213532e-24
"Clostridium_Riboflavin","Bifidobacterium_L-Histidine",-0.00498182715898055,0.0258844673196988,1
"Clostridium_Riboflavin","Bifidobacterium_L-Inositol",-0.00861248633489031,0.000117315844605016,0.933130227988295
"Clostridium_Riboflavin","Bifidobacterium_L-Isoleucine",-0.0168228826366356,5.31630903365656e-14,4.22859220537043e-10
"Clostridium_Riboflavin","Bifidobacterium_L-Lactate",0.00528738849399128,0.0180498574993206,1
"Clostridium_Riboflavin","Bifidobacterium_L-Leucine",0.0142624827888821,1.78643272329889e-10,1.42092858811193e-06
"Clostridium_Riboflavin","Bifidobacterium_L-Lysine",-0.0050518673543088,0.0238669642392445,1
"Clostridium_Riboflavin","Bifidobacterium_L-Methionine",-0.011859532866883,1.13355859781141e-07,0.000901632508699193
"Clostridium_Riboflavin","Bifidobacterium_L-Phenylalanine",0.00268053201770651,0.230619326707567,1
"Clostridium_Riboflavin","Bifidobacterium_L-Proline",0.000663285621030082,0.766750129864576,1
"Clostridium_Riboflavin","Bifidobacterium_L-Serine",-0.00587901710571898,0.0085590372954244,1
"Clostridium_Riboflavin","Bifidobacterium_L-Threonine",-0.0222358305003969,2.64288463054514e-23,2.10215043513561e-19
"Clostridium_Riboflavin","Bifidobacterium_L-Tryptophan",0.000917391143548935,0.681609866608939,1
"Clostridium_Riboflavin","Bifidobacterium_L-Tyrosine",0.00350029687400001,0.117494922059887,1
"Clostridium_Riboflavin","Bifidobacterium_L-Valine",-0.0203407757748765,9.23875354065389e-20,7.34850456623611e-16
"Clostridium_Riboflavin","Bifidobacterium_Methanol",-0.000468232202156995,0.834137156314782,1
"Clostridium_Riboflavin","Bifidobacterium_MTTL",0.0103869551176622,3.39609251012536e-06,0.0270125198255371
"Clostridium_Riboflavin","Bifidobacterium_NAD",0.00500051733118401,0.0253321697902846,1
"Clostridium_Riboflavin","Bifidobacterium_NADP",-0.00497628306178341,0.0260502857507403,1
"Clostridium_Riboflavin","Bifidobacterium_NH3",0.00087961394295999,0.694044059021864,1
"Clostridium_Riboflavin","Bifidobacterium_Ornithine",-0.00459105368859828,0.040055160803376,1
"Clostridium_Riboflavin","Bifidobacterium_PAN",-0.00322068888978102,0.149773890447221,1
"Clostridium_Riboflavin","Bifidobacterium_Phosphate",0.00505399989743735,0.0238077383510161,1
"Clostridium_Riboflavin","Bifidobacterium_Putrescine",-0.00358025799595301,0.109346982895695,1
"Clostridium_Riboflavin","Bifidobacterium_Pyruvate",0.00643458043014786,0.00400657445514041,1
"Clostridium_Riboflavin","Bifidobacterium_Riboflavin",0.0173281163193087,9.19630790060943e-15,7.31474330414474e-11
"Clostridium_Riboflavin","Bifidobacterium_Siroheme",0.0173281163193087,9.19630790060943e-15,7.31474330414474e-11
"Clostridium_Riboflavin","Bifidobacterium_Spermidine",0.0173281163193087,9.19630790060943e-15,7.31474330414474e-11
"Clostridium_Riboflavin","Bifidobacterium_Succinate",0.00553421495743236,0.0133243767204142,1
"Clostridium_Riboflavin","Bifidobacterium_Sucrose",0.00308468834811662,0.167737803395435,1
"Clostridium_Riboflavin","Bifidobacterium_Thiamin",0.0173281163193087,9.19630790060943e-15,7.31474330414474e-11
"Clostridium_Riboflavin","Bifidobacterium_Uracil",0.00440063042055952,0.0490658538388449,1
"Clostridium_Riboflavin","Bifidobacterium_XAN",0.0240968065783884,4.37684798167288e-27,3.48134488462261e-23
"Clostridium_Riboflavin","Bifidobacterium_Xanthosine",-0.0243015839889195,1.61017810202521e-27,1.28073566235085e-23
"Clostridium_Riboflavin","Bifidobacterium_Xylose",-0.00106959209010424,0.632413019062101,1
"Clostridium_Siroheme","Bifidobacterium_3-dehydrocholate",-0.00289917179572998,0.194788247137154,1
"Clostridium_Siroheme","Bifidobacterium_Acetaldehyde",-0.0105337351466078,2.46587947710041e-06,0.0196136053608566
"Clostridium_Siroheme","Bifidobacterium_Acetate",-0.0138063836360642,6.63067838468169e-10,5.27404158717582e-06
"Clostridium_Siroheme","Bifidobacterium_Cholate",0.00289917179572998,0.194788247137171,1
"Clostridium_Siroheme","Bifidobacterium_Citrate",0.00681934099531898,0.00229056023533725,1
"Clostridium_Siroheme","Bifidobacterium_CO2",0.00570450441582911,0.0107372189818308,1
"Clostridium_Siroheme","Bifidobacterium_D-Fructose",-0.000661380984855034,0.767400578300202,1
"Clostridium_Siroheme","Bifidobacterium_D-Glucose",-0.00195843142068846,0.38112108662397,1
"Clostridium_Siroheme","Bifidobacterium_D-Glyceraldehyde",-0.0093919343733068,2.66600264609299e-05,0.212053850470237
